Feature,Statistical Test,Global p-value,Global significance,Mean Healthy Left B,SD Healthy Left B,Number of samples in Healthy Left B,Mean Sick Left C,SD Sick Left C,Number of samples in Sick Left C,Mean Sick Left E,SD Sick Left E,Number of samples in Sick Left E,p-value Healthy Left B vs Sick Left C,Significance Healthy Left B vs Sick Left C,p-value Healthy Left B vs Sick Left E,Significance Healthy Left B vs Sick Left E,p-value Sick Left C vs Sick Left E,Significance Sick Left C vs Sick Left E,feature,change value,change_effect_size,direction
Mean phase at stance - spine - spine 4 (°),Circular,0.01806446980220303,*,-148.81899377684627,3.035146383746669,10,-148.21150914159318,3.311480065210113,10,-144.68538741421312,3.5791087983192287,10,1.0,n.s.,0.11683620671709277,n.s.,0.19655302952294962,n.s.,Mean phase at stance - spine - spine 4 (°),-3.5261217273800582,-1.110128088463245,away_from_healthy
Mean phase at stance - spine - spine 4 std,Levene,0.8510049857220476,n.s.,4.637207107529535,2.0246830306310994,10,3.9509115269808404,1.6564384263425491,10,3.835204452684773,1.4075249741389375,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at stance - spine - spine 4 std,-0.11570707429606752,-0.06255291121790696,away_from_healthy
Mean phase at stance - tail - base (°),Circular,0.09365145884608096,n.s.,173.3742072556838,3.6344676745877122,10,172.81321526808293,5.032199718681289,10,33.17281881186913,181.5560030321975,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at stance - tail - base (°),-139.6403964562138,-31.813620883642916,away_from_healthy
Mean phase at stance - tail - base std,Levene,0.8218317964392017,n.s.,4.2461489222223525,2.410293757323267,10,4.057163119988098,2.6887666899638765,10,5.006260847668262,2.5964267414381075,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at stance - tail - base std,-0.5711261232116547,-0.22367898067555503,away_from_healthy
Mean phase at stance - tail - tail 1 (°),Circular,0.26553786040391386,n.s.,67.5940674187727,170.34593044325334,10,137.99445738505548,111.51219598068987,10,-1.9225981060363722,184.31480287059753,10,1.0,n.s.,0.20539667326357652,n.s.,0.22945500629686338,n.s.,Mean phase at stance - tail - tail 1 (°),0.8837244414737171,0.006138403346993019,towards_healthy
Mean phase at stance - tail - tail 1 std,Levene,0.8416388771035388,n.s.,4.3186427950719555,2.24999141731572,10,4.36024321945502,2.509279368113413,10,5.287012563694968,2.988814945866056,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at stance - tail - tail 1 std,-0.9267693442399478,-0.3888818482066456,away_from_healthy
Mean phase at stance - tail - tail 2 (°),Circular,0.5391623614921032,n.s.,-136.25837444105392,110.52140851560655,10,-99.60264168204154,147.2464378867045,10,-133.04105205600956,109.4604802825768,10,1.0,n.s.,1.0,n.s.,0.7479998201004479,n.s.,Mean phase at stance - tail - tail 2 (°),33.438410373968026,0.2568521605847784,towards_healthy
Mean phase at stance - tail - tail 2 std,Levene,0.39724120707115157,n.s.,8.764104421697487,3.302939817426132,10,6.4026819484402235,4.5906069944780885,10,7.985854523109483,4.511867986013828,10,1.0,n.s.,0.344298860348222,n.s.,1.0,n.s.,Mean phase at stance - tail - tail 2 std,1.583172574669259,0.3958977981420618,towards_healthy
Mean phase at stance - tail - tail 3 (°),Circular,0.07827286749525239,n.s.,-161.67488306717865,8.623548519960485,10,-158.23719779921106,10.330805974557213,10,-119.53765241387664,100.38914616806997,10,0.7272579282519268,n.s.,1.0,n.s.,0.3645459046419546,n.s.,Mean phase at stance - tail - tail 3 (°),-38.69954538533442,-4.066982075740688,away_from_healthy
Mean phase at stance - tail - tail 3 std,Levene,0.7487669247556774,n.s.,11.95936234759499,5.4129563819886375,10,11.20571128786523,6.5908121798460275,10,11.97568182191193,7.100203491189087,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at stance - tail - tail 3 std,0.7373315854128197,0.12226283608279102,towards_healthy
Mean phase at swing - rforelimb - elbow (°),Circular,0.4515483771716857,n.s.,-37.461096779583734,3.4878937743398857,10,-38.812282709087214,5.774109943563848,10,-40.04008190481703,4.087988205693123,10,0.5382438205269725,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at swing - rforelimb - elbow (°),-1.2277991957298156,-0.25740039598677344,away_from_healthy
Mean phase at swing - rforelimb - elbow std,Levene,0.8348964424823971,n.s.,12.050205271680912,3.7360938294249944,10,6.313178545033258,2.925958272189936,10,5.931657697609508,2.8120242651007303,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at swing - rforelimb - elbow std,-0.3815208474237499,-0.11369795594002383,away_from_healthy
Mean phase at swing - rforelimb - shoulder (°),Circular,0.2925346063902137,n.s.,-110.27777446298187,2.9522363798807643,10,-107.82382966112814,4.1055685817033085,10,-110.43937203169364,5.003837448081008,10,1.0,n.s.,0.3522021111363862,n.s.,0.662231879572649,n.s.,Mean phase at swing - rforelimb - shoulder (°),2.292347233141953,0.6410888258783594,towards_healthy
Mean phase at swing - rforelimb - shoulder std,Levene,0.5213978472746035,n.s.,9.32586133748532,2.7856276160655256,10,7.177683817197436,4.2924365400686275,10,5.228909302453033,2.800333973401314,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at swing - rforelimb - shoulder std,-1.9487745147444029,-0.5385828462949532,away_from_healthy
Mean phase at swing - rforelimb - wrist (°),Circular,0.17277944011913907,n.s.,-13.14275094794689,5.1123623872832065,10,-9.353631523839557,4.0726033341356445,10,-10.853813390803804,3.9493356739954137,10,0.7612953290590684,n.s.,0.7694428918514797,n.s.,0.8599774920169169,n.s.,Mean phase at swing - rforelimb - wrist (°),1.5001818669642475,0.32458717605955867,towards_healthy
Mean phase at swing - rforelimb - wrist std,Levene,0.5397318958819598,n.s.,4.0745797792030976,4.7476841103288425,10,4.839823585500371,3.2340162369255623,10,4.6974759544222255,1.6376310412501611,10,1.0,n.s.,1.0,n.s.,0.3020430356982887,n.s.,Mean phase at swing - rforelimb - wrist std,0.1423476310781453,0.03504390123052987,towards_healthy
Mean phase at swing - rhindlimb - ankle (°),Circular,0.0006415315153273736,***,-105.67388208591392,6.500599076510935,10,-97.20933666103615,7.944687394913766,10,-93.04937400791998,4.794691217866566,10,0.24541565056226078,n.s.,0.8033841780768436,n.s.,1.0,n.s.,Mean phase at swing - rhindlimb - ankle (°),-4.1599626531161675,-0.5731045969675462,away_from_healthy
Mean phase at swing - rhindlimb - ankle std,Levene,0.3014926966394821,n.s.,5.716879214493767,2.35805904501987,10,4.4765910704248055,1.8919595325498157,10,5.556564183799493,2.8364331979419553,10,1.0,n.s.,1.0,n.s.,0.4065562576327675,n.s.,Mean phase at swing - rhindlimb - ankle std,1.0799731133746873,0.5051914039854809,towards_healthy
Mean phase at swing - rhindlimb - hip (°),Circular,0.21436805928725075,n.s.,-105.22158517596449,4.998653279313963,10,-105.81539625453574,5.206703823420324,10,-102.44512371177503,3.3218488526032206,10,0.6686140866656731,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at swing - rhindlimb - hip (°),-2.182650385618217,-0.4276571499089988,away_from_healthy
Mean phase at swing - rhindlimb - hip std,Levene,0.6098153521745188,n.s.,4.501199424004636,2.363545020035161,10,4.827305495554356,1.555540879648551,10,4.111602990918549,1.835381244463841,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at swing - rhindlimb - hip std,-0.063490361536366,-0.03173317899100999,away_from_healthy
Mean phase at swing - rhindlimb - knee (°),Circular,0.8329509087108956,n.s.,173.28517777578764,2.7459131456136934,10,174.0880778899986,3.0059071404710385,10,173.55531745927777,3.26971158391275,10,0.5467023303144547,n.s.,0.019377422292921914,*,0.4908442967226004,n.s.,Mean phase at swing - rhindlimb - knee (°),0.5327604307208276,0.18506036781153837,towards_healthy
Mean phase at swing - rhindlimb - knee std,Levene,0.0001414193009566227,***,3.6525070971029407,2.2399696497284416,10,1.4868155212924965,0.7051300712083881,10,2.0331713004697596,1.1772022664142825,10,0.00034004364209834893,***,0.013889790206958208,*,0.5292465292800735,n.s.,Mean phase at swing - rhindlimb - knee std,0.5463557791772633,0.32902634874657344,towards_healthy
Mean phase at swing - rhindlimb - lHindpaw (°),Circular,0.0063767678397265055,**,-60.63850095003986,6.727479362684241,10,-52.494334999295305,9.094039565138486,10,-50.865043893397036,4.395320565832615,10,1.0,n.s.,0.5234869167680912,n.s.,1.0,n.s.,Mean phase at swing - rhindlimb - lHindpaw (°),-1.6292911058982682,-0.2036927926172782,away_from_healthy
Mean phase at swing - rhindlimb - lHindpaw std,Levene,0.5678397097665883,n.s.,5.889372257154432,3.14542748303964,10,4.642444549695751,3.0440314158099557,10,5.131625438408003,2.515989571469296,10,1.0,n.s.,1.0,n.s.,0.652010662428426,n.s.,Mean phase at swing - rhindlimb - lHindpaw std,0.4891808887122515,0.1580478257439457,towards_healthy
Mean phase at swing - spine - head (°),Circular,0.06114889561035895,n.s.,137.21501905700032,2.782122262703217,10,139.67194931171056,2.6797806667875363,10,139.20430239092033,1.5712526559076156,10,1.0,n.s.,0.06725873878681832,n.s.,0.009800707183268281,**,Mean phase at swing - spine - head (°),0.46764692079023007,0.1712095054576884,towards_healthy
Mean phase at swing - spine - head std,Levene,0.8797559906506169,n.s.,3.2013990471978966,1.8332216024650514,10,3.4984470240908045,1.9666433963477148,10,2.920766978748868,1.5936797236509839,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at swing - spine - head std,0.016415908443879523,0.008634937534541566,towards_healthy
Mean phase at swing - spine - spine 1 (°),Circular,0.7304892318357838,n.s.,165.11377640802394,2.684003651269058,10,165.10451099326414,3.4828841260386065,10,164.20816644776608,2.5999386856772517,10,0.9915141002895976,n.s.,0.8673400085042271,n.s.,1.0,n.s.,Mean phase at swing - spine - spine 1 (°),-0.8963445454980672,-0.28828703153257346,away_from_healthy
Mean phase at swing - spine - spine 1 std,Levene,0.6485248439045301,n.s.,3.885105227522331,1.8471186288105395,10,2.2326899127791338,1.9931632042276852,10,1.6276064340709993,1.1331477274688555,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at swing - spine - spine 1 std,-0.6050834787081345,-0.3148968886868552,away_from_healthy
Mean phase at swing - spine - spine 2 (°),Circular,0.4269697179690624,n.s.,168.97344549423866,1.586592536354796,10,168.3458090355637,3.327487419450172,10,167.64455282792863,1.2678198218925023,10,1.0,n.s.,0.3291162276680746,n.s.,0.31041704205008547,n.s.,Mean phase at swing - spine - spine 2 (°),-0.7012562076350548,-0.26902386143135903,away_from_healthy
Mean phase at swing - spine - spine 2 std,Levene,0.09689276381302006,n.s.,2.6027325963165544,1.2283894704856637,10,1.4754140645377167,0.9370609773918993,10,1.2762644993886008,0.5943334940103339,10,0.4413464521045023,n.s.,0.04357500251471518,*,1.0,n.s.,Mean phase at swing - spine - spine 2 std,-0.19914956514911597,-0.18229131193647152,away_from_healthy
Mean phase at swing - spine - spine 3 (°),Circular,0.16168506433914973,n.s.,-164.02078650379426,4.175086622302588,10,-167.08837195189724,3.5820507603066343,10,-166.7329890814014,4.141911382866253,10,0.8869441096636901,n.s.,0.2718729566958429,n.s.,0.9513387658857796,n.s.,Mean phase at swing - spine - spine 3 (°),0.3553828704958448,0.09136072706146713,towards_healthy
Mean phase at swing - spine - spine 3 std,Levene,0.04147594486206319,*,4.476589294769934,2.9589616035774244,10,6.144574107627294,2.0116629207536696,10,3.9275069110631384,1.389797781862315,10,0.6293210775688837,n.s.,0.07211370409989426,n.s.,0.3848554132624594,n.s.,Mean phase at swing - spine - spine 3 std,1.1189024291505638,0.44224629905932844,towards_healthy
Mean phase at swing - spine - spine 4 (°),Circular,0.6262115128383019,n.s.,-150.3594757479111,3.2242167072839947,10,-150.5685455260665,3.762826067540615,10,-149.16174694878268,3.7573663796707226,10,0.7796401218446649,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at swing - spine - spine 4 (°),-0.9886590209730173,-0.2821607316328694,away_from_healthy
Mean phase at swing - spine - spine 4 std,Levene,0.08730098010859347,n.s.,3.677267106123312,1.6978713018829756,10,4.22753838131179,1.714931457736463,10,2.5503605546419745,0.7742301893966682,10,1.0,n.s.,0.15056490497628888,n.s.,0.13065584799781144,n.s.,Mean phase at swing - spine - spine 4 std,-0.5766352762928593,-0.3379205376698057,away_from_healthy
Mean phase at swing - tail - base (°),Circular,0.2759502241156281,n.s.,138.42217443692635,111.6850178145199,10,137.04288474484025,110.59794311606498,10,104.28751310001007,147.71683849759782,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at swing - tail - base (°),-32.75537164483018,-0.29471426698532166,away_from_healthy
Mean phase at swing - tail - base std,Levene,0.6377794178587848,n.s.,3.4288025099879347,2.2960438956531966,10,3.011055499274212,2.1088139041470115,10,3.701977213681854,1.3642117262847884,10,1.0,n.s.,0.9334124038797115,n.s.,1.0,n.s.,Mean phase at swing - tail - base std,0.1445723070198035,0.06558299522442557,towards_healthy
Mean phase at swing - tail - tail 1 (°),Circular,0.3383101533435958,n.s.,103.99575689009627,147.45786883142097,10,103.47848928057677,148.01012636089183,10,-1.1388348003376052,184.0565931441911,10,0.40300773986216887,n.s.,0.6831667717289398,n.s.,1.0,n.s.,Mean phase at swing - tail - tail 1 (°),-104.61732408091437,-0.7081453358242341,away_from_healthy
Mean phase at swing - tail - tail 1 std,Levene,0.325723990064187,n.s.,3.138562764207557,1.912574441649378,10,3.32108716421833,1.1081310595497724,10,3.019918478252164,2.5433299989866858,10,0.4199902214890757,n.s.,1.0,n.s.,0.5534880873126901,n.s.,Mean phase at swing - tail - tail 1 std,0.06388011405537997,0.040870372538652236,towards_healthy
Mean phase at swing - tail - tail 2 (°),Circular,0.18287495132326492,n.s.,-136.56982518515275,109.87317682526303,10,-136.10310363152658,109.61503491303132,10,-133.63872565095738,108.93976787864132,10,0.5728862579259217,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at swing - tail - tail 2 (°),-2.4643779805691963,-0.022455659524053245,away_from_healthy
Mean phase at swing - tail - tail 2 std,Levene,0.45468172857216327,n.s.,5.480723632825024,2.687550752872256,10,3.979050027801,1.4671952659457312,10,4.5027473150563155,2.7245191502851247,10,1.0,n.s.,1.0,n.s.,0.4075419032509193,n.s.,Mean phase at swing - tail - tail 2 std,0.5236972872553154,0.24187779197868942,towards_healthy
Mean phase at swing - tail - tail 3 (°),Circular,0.11009994168701386,n.s.,-162.80247216661132,9.352168448574398,10,-128.7068182962311,107.59063256778563,10,-124.68907663995647,100.27747815679699,10,1.0,n.s.,1.0,n.s.,0.27832014482575534,n.s.,Mean phase at swing - tail - tail 3 (°),-4.017741656274623,-0.052612387345768716,away_from_healthy
Mean phase at swing - tail - tail 3 std,Levene,0.8251770180335746,n.s.,8.352500199235221,4.129061068734366,10,5.174255528243493,4.4751395695220735,10,8.080354944348901,4.70321730999898,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at swing - tail - tail 3 std,2.906099416105408,0.6749613647338742,towards_healthy
Mean phase at touchdown - rforelimb - elbow (°),Circular,0.2028763554364072,n.s.,-95.4348297796789,6.064859520744217,10,-91.7808948442094,7.983269335903204,10,-97.70884813001409,7.544918340746264,10,1.0,n.s.,0.6487136333777623,n.s.,1.0,n.s.,Mean phase at touchdown - rforelimb - elbow (°),1.3799165851343247,0.19464899041002123,towards_healthy
Mean phase at touchdown - rforelimb - elbow std,Levene,0.7895775875791916,n.s.,5.61361566853024,3.5174388962567185,10,6.816796455716634,2.617267870858958,10,4.703992291125278,3.307329460648141,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at touchdown - rforelimb - elbow std,0.29355740978143174,0.09468986061047933,towards_healthy
Mean phase at touchdown - rforelimb - shoulder (°),Circular,0.8483095460153586,n.s.,-144.100406846701,3.230016135668893,10,-143.49602800406822,2.7654667672745594,10,-144.16968527411362,2.7287674042761583,10,1.0,n.s.,1.0,n.s.,0.7488613349154445,n.s.,Mean phase at touchdown - rforelimb - shoulder (°),0.5351004152201426,0.17796776090981986,towards_healthy
Mean phase at touchdown - rforelimb - shoulder std,Levene,0.7841444915278595,n.s.,3.2439375298047737,2.7764595439176625,10,4.023694816797041,1.3595128516331214,10,2.612992617251696,1.2879618160888588,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at touchdown - rforelimb - shoulder std,0.14881237443919026,0.06807586802727449,towards_healthy
Mean phase at touchdown - rforelimb - wrist (°),Circular,6.360819522634524e-05,***,-80.68824995755588,20.180979822609338,10,-114.6360319242769,10.634660493602452,10,-106.20147718160183,14.097489981331465,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at touchdown - rforelimb - wrist (°),8.434554742675076,0.5229039095520225,towards_healthy
Mean phase at touchdown - rforelimb - wrist std,Levene,0.1369945833764611,n.s.,17.797747538220825,9.553435140890688,10,9.824587653136081,6.371129969808035,10,9.556496551849943,4.648232781607744,10,0.7782981725969811,n.s.,0.19636928981238388,n.s.,1.0,n.s.,Mean phase at touchdown - rforelimb - wrist std,-0.26809110128613867,-0.0330173197715736,away_from_healthy
Mean phase at touchdown - rhindlimb - ankle (°),Circular,0.013222044106885126,*,-24.573336915424594,3.943589783075853,10,-28.32402903756141,3.560674427462831,10,-24.47462023911216,1.7547205918754922,10,0.3077151028849373,n.s.,0.3999468475774638,n.s.,0.01841015501015805,*,Mean phase at touchdown - rhindlimb - ankle (°),3.6519754458243803,0.9720421085533535,towards_healthy
Mean phase at touchdown - rhindlimb - ankle std,Levene,0.6908905830105194,n.s.,4.793188692541172,1.7701181985375454,10,1.8959852490976974,1.432992897440491,10,2.567212907576963,1.313532263850085,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at touchdown - rhindlimb - ankle std,0.6712276584792654,0.41680760195514016,towards_healthy
Mean phase at touchdown - rhindlimb - hip (°),Circular,0.03464822007639318,*,-49.87702513665437,2.5053290612926826,10,-52.1570460382688,2.118216050001969,10,-49.67901860470463,2.0922675178211967,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at touchdown - rhindlimb - hip (°),2.082014369664698,0.897473640364008,towards_healthy
Mean phase at touchdown - rhindlimb - hip std,Levene,0.028375636844325904,*,3.6964027484834667,2.260906313699767,10,2.3449105028651713,1.2097946849499395,10,1.6609623271115947,0.6888396900710048,10,0.47857097845908547,n.s.,0.05269551769151139,n.s.,0.33541153029628257,n.s.,Mean phase at touchdown - rhindlimb - hip std,-0.6839481757535766,-0.3772075609138544,away_from_healthy
Mean phase at touchdown - rhindlimb - knee (°),Circular,0.15426276161645197,n.s.,-139.7873711920638,3.132656547278753,10,-141.3889036662675,2.411007449054341,10,-139.18857583057655,1.9349440611684317,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean phase at touchdown - rhindlimb - knee (°),1.00273711271646,0.35873298614794497,towards_healthy
